cliente_sk,cliente_id,nombre_completo,edad,sexo,estado_civil,profesion,ingreso_mensual,ciudad,segmento_rfm,antiguedad_meses,fecha_registro,fecha_carga,prob_churn
4657,4657,Manolo Linares,36,M,Viudo,Administrador,1496.41,Cusco,Campeones,58,2021-07-30,2026-06-28 16:57:12.401188,0.12
4658,4658,Nicodemo Peiró,42,M,Soltero,Enfermero,1028.02,Lima,Clientes Leales,101,2018-01-05,2026-06-28 16:57:12.401188,0.11
4659,4659,Abraham Arévalo,27,M,Divorciado,Abogado,2095.72,Lima,Clientes Leales,95,2018-07-16,2026-06-28 16:57:12.401188,0.07
4660,4660,Evangelina Moreno,36,F,Casado,Administrador,1117.26,Lima,Clientes Regulares,62,2021-04-03,2026-06-28 16:57:12.401188,0.03
4661,4661,Beatriz Pelayo,40,F,Viudo,Médico,4399.19,Iquitos,Clientes Regulares,36,2023-06-04,2026-06-28 16:57:12.401188,0.02
4662,4662,María Arribas,71,M,Conviviente,Economista,1525.49,Huancayo,Clientes Regulares,44,2022-10-16,2026-06-28 16:57:12.401188,0.09
4663,4663,Rosenda Agudo,48,F,Conviviente,Empresario,1287.75,Trujillo,En Riesgo,51,2022-03-21,2026-06-28 16:57:12.401188,0.12
4664,4664,Odalis Folch,67,F,Viudo,Docente,1362.68,Lima,Clientes Regulares,47,2022-07-08,2026-06-28 16:57:12.401188,0.09
4665,4665,Roxana Moya,56,F,Conviviente,Contador,2782.35,Lima,Clientes Leales,4,2026-02-11,2026-06-28 16:57:12.401188,0.11
4666,4666,Quique Sanchez,36,M,Conviviente,Técnico,1644.76,Trujillo,Clientes Regulares,99,2018-03-07,2026-06-28 16:57:12.401188,0.06
4667,4667,Ruy Cabello,27,M,Viudo,Administrador,1230.28,Trujillo,Clientes Regulares,64,2021-02-27,2026-06-28 16:57:12.401188,0.83
4668,4668,Blas Cabo,30,M,Casado,Abogado,4910.89,Lima,Clientes Regulares,17,2024-12-31,2026-06-28 16:57:12.401188,0.03
4669,4669,Jose Luis Blasco,55,M,Conviviente,Técnico,1081.71,Lima,Clientes Regulares,67,2020-11-24,2026-06-28 16:57:12.401188,0.62
4670,4670,Morena Alemán,46,F,Viudo,Administrador,1847.04,Lima,Clientes Regulares,53,2022-01-22,2026-06-28 16:57:12.401188,0.08
4671,4671,Gertrudis Morcillo,44,F,Viudo,Independiente,2674.14,Huancayo,Clientes Regulares,86,2019-04-13,2026-06-28 16:57:12.401188,0.07
4672,4672,Miguela Castrillo,55,F,Soltero,Técnico,679.39,Lima,En Riesgo,90,2018-12-05,2026-06-28 16:57:12.401188,0.04
4673,4673,Leonardo Tenorio,20,M,Viudo,Ingeniero,2411.87,Lima,Clientes Leales,48,2022-06-14,2026-06-28 16:57:12.401188,0.23
4674,4674,Nicolasa Arroyo,50,F,Divorciado,Arquitecto,960.0,Iquitos,Clientes Leales,83,2019-07-06,2026-06-28 16:57:12.401188,0.08
4675,4675,Pascuala Salcedo,63,F,Viudo,Comerciante,2962.15,Iquitos,Clientes Leales,11,2025-07-04,2026-06-28 16:57:12.401188,0.91
4676,4676,Elías Beltrán,47,M,Divorciado,Docente,1014.76,Cusco,Clientes Regulares,74,2020-04-12,2026-06-28 16:57:12.401188,0.85
4677,4677,Jessica Cazorla,50,F,Soltero,Economista,2739.86,Lima,Campeones,53,2022-01-07,2026-06-28 16:57:12.401188,0.94
4678,4678,Angélica Menendez,24,F,Viudo,Economista,3510.45,Lima,Clientes Regulares,25,2024-05-25,2026-06-28 16:57:12.401188,0.02
4679,4679,Onofre Luján,70,M,Conviviente,Empresario,3031.65,Huancayo,,50,2022-04-24,2026-06-28 16:57:12.401188,0.92
4680,4680,Cándido Torres,42,M,Casado,Ingeniero,2102.31,Lima,Clientes Regulares,10,2025-08-12,2026-06-28 16:57:12.401188,0.7
4681,4681,Segismundo Lloret,23,M,Viudo,Empresario,1573.75,Trujillo,Clientes Leales,8,2025-10-08,2026-06-28 16:57:12.401188,0.21
4682,4682,Paulina Fortuny,27,F,Viudo,Arquitecto,1279.4,Trujillo,Clientes Regulares,82,2019-08-05,2026-06-28 16:57:12.401188,0.13
4683,4683,Agustina Ferrer,34,F,Casado,Docente,4370.45,Lima,Clientes Leales,79,2019-11-13,2026-06-28 16:57:12.401188,0.13
4684,4684,Domingo Cueto,20,M,Soltero,Arquitecto,1188.33,Chiclayo,Clientes Regulares,9,2025-09-23,2026-06-28 16:57:12.401188,0.2
4685,4685,Adora Arnau,60,F,Viudo,Independiente,970.45,Lima,Campeones,90,2018-12-20,2026-06-28 16:57:12.401188,0.04
430,430,Abril Baena,31,F,Soltero,Docente,629.39,Lima,En Riesgo,82,2019-08-14,2026-06-28 16:57:12.401188,0.43
4686,4686,Jose Matas,38,M,Conviviente,Independiente,2695.18,Trujillo,Clientes Leales,22,2024-08-10,2026-06-28 16:57:12.401188,0.06
4687,4687,Tere Vilanova,35,F,Soltero,Empresario,1121.38,Huancayo,Clientes Leales,82,2019-08-10,2026-06-28 16:57:12.401188,0.77
4688,4688,Felipe Alonso,30,M,Casado,Comerciante,1022.46,Chiclayo,Clientes Regulares,15,2025-03-26,2026-06-28 16:57:12.401188,0.2
4689,4689,Julia Amo,72,F,Conviviente,Técnico,760.39,Lima,Clientes Regulares,72,2020-06-08,2026-06-28 16:57:12.401188,0.02
4690,4690,Amador Acuña,68,M,Soltero,Técnico,1353.24,Lima,Clientes Leales,89,2019-01-02,2026-06-28 16:57:12.401188,0.85
4691,4691,Agustín Patiño,55,M,Soltero,Arquitecto,1720.5,Piura,Clientes Regulares,31,2023-11-26,2026-06-28 16:57:12.401188,0.02
4692,4692,Ulises Plana,51,M,Divorciado,Arquitecto,2091.96,Lima,Clientes Regulares,4,2026-02-26,2026-06-28 16:57:12.401188,0.06
4693,4693,Jerónimo Carrión,29,M,Divorciado,Técnico,3199.61,Arequipa,Clientes Leales,15,2025-03-21,2026-06-28 16:57:12.401188,0.06
4694,4694,Raúl Gomila,22,M,Conviviente,Administrador,2480.31,Lima,Clientes Regulares,28,2024-02-06,2026-06-28 16:57:12.401188,0.1
4695,4695,Anna Acero,57,F,Casado,Administrador,1612.4,Piura,Clientes Leales,95,2018-07-22,2026-06-28 16:57:12.401188,0.19
4696,4696,Eligio Sedano,44,M,Viudo,Empresario,1605.33,Lima,Campeones,89,2018-12-29,2026-06-28 16:57:12.401188,0.14
4697,4697,Baudelio Enríquez,52,M,Casado,Abogado,2455.52,Huancayo,Clientes Leales,98,2018-04-12,2026-06-28 16:57:12.401188,0.94
4698,4698,Dimas Zaragoza,58,M,Divorciado,Independiente,3879.81,Iquitos,Clientes Regulares,31,2023-10-31,2026-06-28 16:57:12.401188,0.1
4699,4699,Esther Cabanillas,37,F,Viudo,Ingeniero,1950.4,Trujillo,Clientes Regulares,8,2025-10-27,2026-06-28 16:57:12.401188,0.92
4700,4700,Telmo Chaves,63,M,Soltero,Comerciante,1364.47,Huancayo,Campeones,91,2018-10-29,2026-06-28 16:57:12.401188,0.26
4701,4701,Aureliano Amaya,53,M,Soltero,Economista,996.53,Chiclayo,Clientes Regulares,11,2025-07-25,2026-06-28 16:57:12.401188,0.28
4702,4702,Isaura Nieto,49,F,Conviviente,Arquitecto,759.66,Arequipa,Clientes Regulares,20,2024-10-12,2026-06-28 16:57:12.401188,0.21
4703,4703,Galo Acevedo,26,M,Divorciado,Abogado,2696.64,Huancayo,Clientes Regulares,26,2024-04-03,2026-06-28 16:57:12.401188,0.11
4704,4704,Estefanía Guillén,45,F,Viudo,Técnico,2557.5,Trujillo,En Riesgo,70,2020-08-11,2026-06-28 16:57:12.401188,0.16
4705,4705,Adalberto Sacristán,59,M,Viudo,Independiente,2556.56,Piura,Clientes Leales,3,2026-03-03,2026-06-28 16:57:12.401188,0.05
4706,4706,Quique Amigó,45,M,Conviviente,Enfermero,1673.72,Piura,Clientes Leales,9,2025-09-27,2026-06-28 16:57:12.401188,0.04
4707,4707,Natalio Nebot,43,M,Viudo,Contador,4205.55,Chiclayo,Clientes Regulares,13,2025-05-19,2026-06-28 16:57:12.401188,0.03
4708,4708,Rafaela Herrera,52,F,Soltero,Médico,1352.26,Huancayo,Campeones,12,2025-06-16,2026-06-28 16:57:12.401188,0.12
4709,4709,Tomasa Morante,43,F,Viudo,Abogado,3207.23,Iquitos,,80,2019-10-24,2026-06-28 16:57:12.401188,0.99
4710,4710,Águeda Higueras,28,F,Viudo,Enfermero,1766.5,Cusco,Clientes Regulares,44,2022-10-08,2026-06-28 16:57:12.401188,0.03
4711,4711,Calixto Bonet,71,M,Conviviente,Técnico,1255.12,Lima,Clientes Leales,32,2023-10-10,2026-06-28 16:57:12.401188,0.81
4712,4712,Ciríaco Casals,46,M,Viudo,Comerciante,2579.93,Lima,Clientes Leales,48,2022-06-15,2026-06-28 16:57:12.401188,0.11
4713,4713,Bruno Marquez,29,M,Viudo,Docente,2311.8,Iquitos,Clientes Leales,15,2025-03-09,2026-06-28 16:57:12.401188,0.7
4714,4714,Leopoldo Iniesta,55,M,Casado,Comerciante,2239.89,Trujillo,Clientes Regulares,59,2021-07-26,2026-06-28 16:57:12.401188,0.4
4715,4715,Coral Amador,57,F,Casado,Empresario,1898.4,Trujillo,Clientes Regulares,37,2023-05-22,2026-06-28 16:57:12.401188,0.12
4716,4716,María Lillo,56,F,Soltero,Arquitecto,1767.4,Lima,Clientes Leales,50,2022-04-07,2026-06-28 16:57:12.401188,0.66
4717,4717,Santiago Gilabert,53,M,Divorciado,Ingeniero,7578.14,Lima,Clientes Leales,2,2026-04-28,2026-06-28 16:57:12.401188,0.12
4718,4718,Estefanía Belmonte,63,F,Soltero,Independiente,3679.58,Chiclayo,Campeones,85,2019-05-27,2026-06-28 16:57:12.401188,0.84
4719,4719,Joaquín Ferrer,39,M,Conviviente,Médico,2789.72,Lima,,27,2024-03-08,2026-06-28 16:57:12.401188,0.9
4720,4720,Bernarda Sala,55,F,Soltero,Arquitecto,1933.49,Cusco,,48,2022-06-12,2026-06-28 16:57:12.401188,1.0
4721,4721,Cleto Sevilla,46,M,Divorciado,Arquitecto,3308.65,Chiclayo,Clientes Leales,14,2025-04-09,2026-06-28 16:57:12.401188,0.04
4722,4722,Reyna Anaya,20,F,Soltero,Ingeniero,2467.1,Iquitos,Campeones,14,2025-04-22,2026-06-28 16:57:12.401188,0.29
4723,4723,Fulgencio Sevillano,29,M,Conviviente,Enfermero,1836.69,Cusco,Clientes Leales,65,2021-01-09,2026-06-28 16:57:12.401188,0.71
4724,4724,Aránzazu Santamaria,71,F,Soltero,Administrador,1506.98,Lima,Clientes Leales,54,2021-12-02,2026-06-28 16:57:12.401188,0.4
4725,4725,Fidel Castro,58,M,Soltero,Médico,1722.36,Lima,En Riesgo,82,2019-08-02,2026-06-28 16:57:12.401188,0.01
4726,4726,Rolando Cervantes,64,M,Soltero,Administrador,500.0,Cusco,Clientes Leales,56,2021-10-24,2026-06-28 16:57:12.401188,0.74
4727,4727,Claudia Simó,43,F,Divorciado,Abogado,2051.57,Iquitos,Clientes Leales,97,2018-05-28,2026-06-28 16:57:12.401188,0.15
4728,4728,Rocío Bejarano,65,F,Casado,Abogado,1348.72,Lima,Clientes Regulares,47,2022-07-03,2026-06-28 16:57:12.401188,0.14
4729,4729,Ángel Gárate,32,M,Soltero,Administrador,4701.34,Cusco,Campeones,46,2022-07-30,2026-06-28 16:57:12.401188,0.85
4730,4730,Basilio Plaza,19,M,Soltero,Independiente,1829.15,Piura,Clientes Regulares,79,2019-11-20,2026-06-28 16:57:12.401188,0.94
4731,4731,Juan Carlos Carrión,58,M,Divorciado,Independiente,885.92,Lima,Clientes Leales,99,2018-03-23,2026-06-28 16:57:12.401188,0.25
4732,4732,Rafaela Menéndez,75,F,Casado,Docente,1754.73,Iquitos,Campeones,14,2025-04-21,2026-06-28 16:57:12.401188,0.5
4733,4733,Renata Lopez,46,F,Divorciado,Ingeniero,965.19,Trujillo,Clientes Regulares,69,2020-09-06,2026-06-28 16:57:12.401188,0.04
4734,4734,Marisa Ferreras,49,F,Divorciado,Empresario,2401.97,Huancayo,En Riesgo,89,2019-01-12,2026-06-28 16:57:12.401188,0.04
4735,4735,Fabiana Bayón,56,F,Divorciado,Ingeniero,2152.89,Chiclayo,Clientes Regulares,46,2022-07-30,2026-06-28 16:57:12.401188,0.03
4736,4736,Jessica Martorell,52,F,Divorciado,Docente,3212.18,Trujillo,Campeones,73,2020-05-03,2026-06-28 16:57:12.401188,0.09
4737,4737,Gustavo Arellano,32,M,Divorciado,Empresario,1124.92,Huancayo,Clientes Regulares,57,2021-09-14,2026-06-28 16:57:12.401188,0.02
4738,4738,Chita Pizarro,45,F,Divorciado,Arquitecto,1845.31,Lima,Campeones,29,2024-01-07,2026-06-28 16:57:12.401188,0.52
4739,4739,Aarón Pont,60,M,Divorciado,Arquitecto,797.11,Lima,Campeones,33,2023-09-07,2026-06-28 16:57:12.401188,0.74
4740,4740,Elisa Carvajal,60,F,Casado,Empresario,2754.24,Piura,Campeones,13,2025-05-06,2026-06-28 16:57:12.401188,0.43
4741,4741,Loreto Garay,31,F,Conviviente,Comerciante,2468.39,Lima,Clientes Regulares,49,2022-05-24,2026-06-28 16:57:12.401188,0.01
4742,4742,María Jesús Agullo,27,F,Viudo,Comerciante,2434.47,Cusco,Clientes Regulares,12,2025-06-08,2026-06-28 16:57:12.401188,0.11
4743,4743,Delfina Cisneros,47,F,Casado,Abogado,1809.8,Huancayo,,33,2023-09-12,2026-06-28 16:57:12.401188,0.97
4744,4744,Aristides Barragán,44,M,Divorciado,Docente,2318.94,Lima,Clientes Regulares,26,2024-04-16,2026-06-28 16:57:12.401188,0.25
4745,4745,Serafina Méndez,73,F,Conviviente,Ingeniero,4734.37,Trujillo,Campeones,21,2024-09-11,2026-06-28 16:57:12.401188,0.21
4746,4746,Rosendo Barberá,19,M,Divorciado,Técnico,1523.77,Lima,Clientes Regulares,58,2021-07-31,2026-06-28 16:57:12.401188,0.68
4747,4747,Emilia Borrell,56,F,Viudo,Enfermero,1964.88,Lima,Campeones,30,2023-12-20,2026-06-28 16:57:12.401188,0.13
4748,4748,Roberta Navarro,63,F,Casado,Docente,942.3,Lima,Clientes Regulares,94,2018-07-29,2026-06-28 16:57:12.401188,0.04
4749,4749,Buenaventura Beltran,66,M,Viudo,Enfermero,1073.89,Lima,En Riesgo,75,2020-03-14,2026-06-28 16:57:12.401188,0.08
4750,4750,Iris Lago,65,F,Divorciado,Administrador,1917.33,Trujillo,Campeones,82,2019-08-05,2026-06-28 16:57:12.401188,0.13
4751,4751,Jose Prieto,60,M,Casado,Arquitecto,3506.45,Lima,Campeones,9,2025-09-09,2026-06-28 16:57:12.401188,0.77
4752,4752,Violeta Milla,22,F,Conviviente,Comerciante,1550.34,Lima,,83,2019-07-19,2026-06-28 16:57:12.401188,0.99
4753,4753,Espiridión Lillo,40,M,Soltero,Docente,1569.4,Trujillo,Clientes Regulares,10,2025-08-03,2026-06-28 16:57:12.401188,0.21
4754,4754,Modesto Puente,19,M,Divorciado,Contador,1416.39,Trujillo,Clientes Regulares,77,2020-01-28,2026-06-28 16:57:12.401188,0.91
4755,4755,Elisa Robles,32,F,Conviviente,Docente,1311.79,Huancayo,Clientes Regulares,83,2019-07-25,2026-06-28 16:57:12.401188,0.11
4756,4756,José Aller,61,M,Casado,Independiente,2158.1,Piura,,9,2025-09-04,2026-06-28 16:57:12.401188,0.92
4757,4757,Nando Soler,57,M,Soltero,Médico,736.31,Lima,Clientes Regulares,76,2020-02-10,2026-06-28 16:57:12.401188,0.04
4758,4758,Segismundo Castelló,33,M,Divorciado,Abogado,3899.34,Chiclayo,En Riesgo,54,2021-12-15,2026-06-28 16:57:12.401188,0.07
4759,4759,Nerea Milla,40,F,Casado,Arquitecto,1212.87,Chiclayo,Campeones,39,2023-03-03,2026-06-28 16:57:12.401188,0.25
4760,4760,Juan Bautista Domingo,71,M,Divorciado,Médico,2788.17,Lima,Clientes Leales,50,2022-04-07,2026-06-28 16:57:12.401188,0.27
4761,4761,Calixto Luís,51,M,Conviviente,Contador,843.87,Cusco,Clientes Regulares,35,2023-07-25,2026-06-28 16:57:12.401188,0.14
4762,4762,Loreto Recio,63,F,Divorciado,Comerciante,2700.8,Lima,Clientes Leales,54,2021-12-04,2026-06-28 16:57:12.401188,0.02
4763,4763,Edmundo Barranco,34,M,Conviviente,Administrador,2705.84,Lima,En Riesgo,43,2022-11-02,2026-06-28 16:57:12.401188,0.05
4764,4764,Néstor Hurtado,55,M,Soltero,Enfermero,2276.79,Huancayo,Clientes Leales,58,2021-08-20,2026-06-28 16:57:12.401188,0.44
4765,4765,Rufina Garcia,75,F,Divorciado,Independiente,995.6,Huancayo,Clientes Regulares,55,2021-11-10,2026-06-28 16:57:12.401188,0.07
4766,4766,Sergio Bayón,32,M,Viudo,Abogado,2100.08,Piura,Clientes Leales,40,2023-02-02,2026-06-28 16:57:12.401188,0.06
4767,4767,Nieves Llorens,29,F,Viudo,Contador,889.06,Lima,Campeones,87,2019-03-17,2026-06-28 16:57:12.401188,0.79
4768,4768,Cipriano Rincón,46,M,Casado,Médico,1553.62,Huancayo,Clientes Regulares,50,2022-04-28,2026-06-28 16:57:12.401188,0.06
4769,4769,Ainara Perelló,38,F,Casado,Independiente,3353.12,Chiclayo,Clientes Regulares,51,2022-03-15,2026-06-28 16:57:12.401188,0.13
4770,4770,Clarisa Hidalgo,34,F,Soltero,Arquitecto,2916.15,Arequipa,Clientes Regulares,78,2019-12-13,2026-06-28 16:57:12.401188,0.11
4771,4771,Crescencia Ferrándiz,51,F,Viudo,Abogado,1824.59,Lima,Clientes Regulares,33,2023-09-25,2026-06-28 16:57:12.401188,0.03
4772,4772,Elisabet Santos,55,F,Conviviente,Contador,1007.39,Lima,Clientes Regulares,93,2018-08-31,2026-06-28 16:57:12.401188,0.04
4773,4773,Inocencio Carbó,56,M,Casado,Economista,2663.38,Iquitos,Clientes Regulares,69,2020-09-12,2026-06-28 16:57:12.401188,0.08
4774,4774,Febe Ávila,39,F,Soltero,Docente,1829.19,Trujillo,Clientes Leales,43,2022-11-21,2026-06-28 16:57:12.401188,0.26
4775,4775,Ulises Pons,20,M,Casado,Administrador,500.0,Chiclayo,Campeones,57,2021-09-13,2026-06-28 16:57:12.401188,0.11
4776,4776,Narciso Miranda,46,M,Casado,Independiente,2891.64,Lima,Clientes Regulares,10,2025-08-03,2026-06-28 16:57:12.401188,0.27
4777,4777,Ezequiel Sosa,35,M,Divorciado,Arquitecto,1781.94,Trujillo,Campeones,30,2023-12-16,2026-06-28 16:57:12.401188,0.11
4778,4778,Coral Godoy,72,F,Casado,Ingeniero,3719.97,Lima,Clientes Regulares,13,2025-05-17,2026-06-28 16:57:12.401188,0.02
4779,4779,Fátima Palomino,41,F,Divorciado,Comerciante,937.14,Lima,Clientes Leales,69,2020-09-19,2026-06-28 16:57:12.401188,0.24
4780,4780,Bonifacio Jiménez,72,M,Casado,Médico,500.0,Lima,Clientes Leales,82,2019-08-16,2026-06-28 16:57:12.401188,0.21
4781,4781,Paulina García,34,F,Divorciado,Enfermero,2137.62,Chiclayo,Clientes Regulares,38,2023-04-15,2026-06-28 16:57:12.401188,0.04
4782,4782,Augusto Naranjo,47,M,Soltero,Técnico,2153.69,Trujillo,Clientes Regulares,20,2024-10-19,2026-06-28 16:57:12.401188,0.07
4783,4783,Violeta Ferrández,36,F,Divorciado,Contador,655.63,Lima,Clientes Regulares,98,2018-04-10,2026-06-28 16:57:12.401188,0.77
4784,4784,Aurora Gisbert,51,F,Casado,Empresario,1005.16,Iquitos,Campeones,74,2020-04-11,2026-06-28 16:57:12.401188,0.78
4785,4785,Elpidio Cervera,41,M,Casado,Administrador,9443.96,Iquitos,Clientes Leales,90,2018-12-13,2026-06-28 16:57:12.401188,0.03
4786,4786,Cirino Bauzà,48,M,Divorciado,Ingeniero,1505.13,Chiclayo,Clientes Regulares,85,2019-05-02,2026-06-28 16:57:12.401188,0.0
4787,4787,Américo Talavera,27,M,Viudo,Economista,2803.36,Lima,Campeones,23,2024-07-22,2026-06-28 16:57:12.401188,0.21
4788,4788,Trinidad Román,42,F,Casado,Abogado,1223.66,Cusco,Clientes Leales,93,2018-09-21,2026-06-28 16:57:12.401188,0.48
4789,4789,Ildefonso Pablo,25,M,Soltero,Técnico,515.85,Cusco,Clientes Regulares,82,2019-08-02,2026-06-28 16:57:12.401188,0.1
4790,4790,Tiburcio Anguita,49,M,Casado,Médico,1632.46,Iquitos,Clientes Leales,18,2024-12-08,2026-06-28 16:57:12.401188,0.31
4791,4791,Santos Sanchez,53,M,Divorciado,Enfermero,1541.69,Lima,Clientes Regulares,48,2022-06-15,2026-06-28 16:57:12.401188,0.95
4792,4792,Ana Araujo,61,F,Soltero,Independiente,1422.36,Lima,Clientes Leales,43,2022-11-18,2026-06-28 16:57:12.401188,0.13
4793,4793,Marisol Pinedo,40,F,Viudo,Ingeniero,1687.86,Piura,Clientes Regulares,25,2024-05-02,2026-06-28 16:57:12.401188,0.02
4794,4794,Ciríaco Peiró,59,M,Divorciado,Contador,2118.71,Lima,Clientes Regulares,55,2021-11-19,2026-06-28 16:57:12.401188,0.94
4795,4795,Sabas Barrera,34,M,Soltero,Independiente,1652.31,Lima,Clientes Regulares,59,2021-07-25,2026-06-28 16:57:12.401188,0.04
4796,4796,Purificación Nicolau,18,F,Conviviente,Contador,846.91,Cusco,Clientes Leales,14,2025-03-31,2026-06-28 16:57:12.401188,0.85
4797,4797,Roque Sola,49,M,Casado,Técnico,2420.46,Arequipa,Clientes Regulares,19,2024-11-15,2026-06-28 16:57:12.401188,0.1
4798,4798,Conrado Gargallo,58,M,Conviviente,Comerciante,561.37,Cusco,Clientes Leales,94,2018-08-15,2026-06-28 16:57:12.401188,0.87
4799,4799,María Solís,43,M,Casado,Administrador,528.36,Lima,Clientes Leales,48,2022-06-13,2026-06-28 16:57:12.401188,0.39
4800,4800,Julio Atienza,34,M,Divorciado,Empresario,2817.23,Huancayo,Clientes Regulares,20,2024-10-12,2026-06-28 16:57:12.401188,0.0
4801,4801,Emilia Abellán,62,F,Divorciado,Administrador,2450.9,Lima,Clientes Regulares,10,2025-08-14,2026-06-28 16:57:12.401188,0.02
4802,4802,Reynaldo Cortes,52,M,Casado,Independiente,1746.84,Chiclayo,Clientes Regulares,4,2026-02-11,2026-06-28 16:57:12.401188,0.0
4803,4803,Chus Vélez,52,M,Soltero,Contador,782.69,Cusco,Clientes Leales,88,2019-01-30,2026-06-28 16:57:12.401188,0.63
4804,4804,Florentino Valderrama,60,M,Soltero,Ingeniero,1182.34,Trujillo,Campeones,41,2023-01-03,2026-06-28 16:57:12.401188,0.84
4805,4805,Bienvenida Cantón,24,F,Viudo,Ingeniero,1544.34,Lima,En Riesgo,69,2020-09-28,2026-06-28 16:57:12.401188,0.17
4806,4806,Lucas Jove,52,M,Soltero,Médico,693.99,Lima,Clientes Leales,80,2019-10-17,2026-06-28 16:57:12.401188,0.11
4807,4807,Rosario Reina,52,M,Divorciado,Independiente,1160.47,Lima,Clientes Regulares,28,2024-02-19,2026-06-28 16:57:12.401188,0.02
4808,4808,Gonzalo Vilalta,29,M,Soltero,Independiente,2674.18,Huancayo,Clientes Regulares,27,2024-03-03,2026-06-28 16:57:12.401188,0.05
4809,4809,Trini Guillen,42,F,Casado,Empresario,4257.27,Lima,Clientes Leales,85,2019-05-13,2026-06-28 16:57:12.401188,0.22
4810,4810,René Muro,33,M,Viudo,Contador,1405.77,Chiclayo,Campeones,25,2024-05-04,2026-06-28 16:57:12.401188,0.11
4811,4811,Pastora Escribano,55,F,Viudo,Empresario,2846.64,Piura,Campeones,39,2023-03-24,2026-06-28 16:57:12.401188,0.1
4812,4812,Lupe Crespi,29,M,Divorciado,Abogado,573.39,Lima,Clientes Regulares,96,2018-06-25,2026-06-28 16:57:12.401188,0.46
4813,4813,Feliciano Palomares,34,M,Soltero,Enfermero,2685.63,Lima,Campeones,5,2026-01-16,2026-06-28 16:57:12.401188,0.05
4814,4814,Carmelo Porta,47,M,Divorciado,Arquitecto,1116.14,Trujillo,Clientes Regulares,43,2022-11-12,2026-06-28 16:57:12.401188,0.7
4815,4815,María Guzman,72,F,Soltero,Abogado,2174.18,Lima,Clientes Regulares,13,2025-05-03,2026-06-28 16:57:12.401188,0.79
4816,4816,Rafaela Neira,46,F,Soltero,Independiente,1558.3,Lima,Campeones,30,2023-12-08,2026-06-28 16:57:12.401188,0.78
4817,4817,Flora Galan,74,F,Divorciado,Comerciante,3992.8,Arequipa,En Riesgo,91,2018-11-26,2026-06-28 16:57:12.401188,0.15
4818,4818,Olalla Calleja,41,F,Casado,Economista,1069.92,Chiclayo,Clientes Leales,20,2024-10-16,2026-06-28 16:57:12.401188,0.13
4819,4819,Fito Camps,40,M,Conviviente,Abogado,2634.8,Piura,Clientes Leales,49,2022-05-15,2026-06-28 16:57:12.401188,0.83
4820,4820,Maximiliano Viña,45,M,Viudo,Enfermero,1528.89,Huancayo,Clientes Leales,91,2018-11-17,2026-06-28 16:57:12.401188,0.13
4821,4821,Celia Rubio,69,F,Casado,Empresario,1644.21,Lima,Clientes Regulares,9,2025-09-19,2026-06-28 16:57:12.401188,0.0
4822,4822,Jose Angel Uribe,55,M,Casado,Técnico,1619.2,Chiclayo,Clientes Regulares,47,2022-06-30,2026-06-28 16:57:12.401188,0.01
4823,4823,Salomón Niño,66,M,Soltero,Comerciante,1088.54,Trujillo,Clientes Regulares,42,2022-12-10,2026-06-28 16:57:12.401188,0.1
4824,4824,Nicolás Casanova,49,M,Casado,Arquitecto,1792.81,Cusco,Clientes Regulares,40,2023-02-23,2026-06-28 16:57:12.401188,0.06
4825,4825,Graciano Ocaña,48,M,Casado,Contador,1741.34,Huancayo,Clientes Regulares,95,2018-07-10,2026-06-28 16:57:12.401188,0.73
4826,4826,Prudencia Rueda,59,F,Soltero,Docente,2089.63,Arequipa,Campeones,12,2025-06-25,2026-06-28 16:57:12.401188,0.2
4827,4827,Gerónimo Mateos,68,M,Viudo,Empresario,1902.08,Lima,Clientes Regulares,50,2022-04-11,2026-06-28 16:57:12.401188,0.08
4828,4828,Fidela Guzman,64,F,Soltero,Médico,2918.42,Piura,Clientes Regulares,101,2018-01-04,2026-06-28 16:57:12.401188,0.66
4829,4829,Gisela Bayona,44,F,Casado,Administrador,3146.69,Huancayo,Clientes Regulares,9,2025-09-03,2026-06-28 16:57:12.401188,0.06
4830,4830,Jessica Pintor,24,F,Conviviente,Contador,962.59,Lima,Clientes Leales,76,2020-01-31,2026-06-28 16:57:12.401188,0.19
4831,4831,Soraya Samper,56,F,Casado,Empresario,3045.02,Arequipa,Clientes Regulares,30,2023-12-19,2026-06-28 16:57:12.401188,0.08
4832,4832,Marcia Gras,48,F,Divorciado,Empresario,887.31,Cusco,Clientes Leales,68,2020-10-22,2026-06-28 16:57:12.401188,0.05
4833,4833,Luz Sales,54,F,Soltero,Contador,2572.71,Chiclayo,Campeones,22,2024-08-26,2026-06-28 16:57:12.401188,0.49
